"","date","recgroup","individuals_at_receiver","total_individuals","proportion","avg_depth"
"478",2021-03-06,"West End",3,4,75,2.46049518293638
"479",2021-03-07,"East End",1,4,25,3.95076242424242
"480",2021-03-07,"West End",3,4,75,2.18783798109085
"481",2021-03-08,"East End",1,4,25,3.95076242424242
"482",2021-03-08,"West End",3,4,75,2.3050223312951
"483",2021-03-09,"East End",1,4,25,3.95076242424242
"484",2021-03-09,"West End",3,4,75,2.15707848454252
"485",2021-03-10,"East End",1,4,25,3.95076242424242
"486",2021-03-10,"West End",3,4,75,2.51407584550212
"487",2021-03-11,"East End",1,4,25,3.95076242424242
"488",2021-03-11,"West End",3,4,75,2.60389521960225
"489",2021-03-12,"Bayfront area",1,4,25,4.56625517241379
"490",2021-03-12,"Central",2,4,50,4.27867538234222
"491",2021-03-12,"East End",1,4,25,3.95076242424242
"492",2021-03-13,"Bayfront area",1,4,25,4.83051914323963
"493",2021-03-13,"Central",2,4,50,5.34584215975011
"494",2021-03-13,"East End",1,4,25,3.95076242424242
"495",2021-03-14,"Central",2,4,50,6.18240027632607
"496",2021-03-14,"East End",1,4,25,3.95076242424242
"497",2021-03-14,"West End",1,4,25,4.87026324110672
"498",2021-03-15,"Central",3,4,75,6.16715792204695
"499",2021-03-15,"East End",1,4,25,3.95076242424242
"500",2021-03-16,"Central",3,4,75,6.33563504939104
"501",2021-03-16,"East End",1,4,25,3.95076242424242
"502",2021-03-17,"Central",2,4,50,6.6165585213505
"503",2021-03-17,"East End",1,4,25,3.95076242424242
"504",2021-03-17,"West End",1,4,25,5.71669508196721
"505",2021-03-18,"Central",2,4,50,6.4461987285354
"506",2021-03-18,"East End",1,4,25,3.95076242424242
"507",2021-03-18,"West End",1,4,25,5.64471442663379
"508",2021-03-19,"Central",2,4,50,6.90683366899767
"509",2021-03-19,"East End",1,4,25,3.95076242424242
"510",2021-03-19,"West End",1,4,25,3.78606031746032
"511",2021-03-20,"Central",2,4,50,6.73530511755558
"512",2021-03-20,"East End",1,4,25,3.95076242424242
"513",2021-03-20,"North shore",1,4,25,4.74835879396985
"514",2021-03-21,"Central",2,4,50,6.06349087598591
"515",2021-03-21,"East End",1,4,25,3.95076242424242
"516",2021-03-21,"West End",1,4,25,3.49450827679783
"517",2021-03-22,"Central",2,4,50,4.66979954233033
"518",2021-03-22,"East End",1,4,25,3.95076242424242
"519",2021-03-22,"West End",1,4,25,4.50834252873563
"520",2021-03-23,"Central",1,4,25,6.71770402384501
"521",2021-03-23,"East End",1,4,25,3.95076242424242
"522",2021-03-23,"West End",2,4,50,2.82898770529269
"523",2021-03-24,"Carrolls Bay",1,4,25,1.08712762645914
"524",2021-03-24,"Central",2,4,50,5.11217355069355
"525",2021-03-24,"East End",1,4,25,3.95076242424242
"526",2021-03-25,"Central",3,4,75,4.31553556183645
"527",2021-03-25,"East End",1,4,25,3.95076242424242
"528",2021-03-26,"Bayfront area",1,4,25,3.03461764705882
"529",2021-03-26,"Central",2,4,50,3.90811786421942
"530",2021-03-26,"East End",1,4,25,3.95076242424242
"531",2021-03-27,"Central",3,4,75,3.57675219411692
"532",2021-03-27,"East End",1,4,25,3.95076242424242
"533",2021-03-28,"East End",1,4,25,3.95076242424242
"534",2021-03-28,"West End",3,4,75,3.85704723188954
"535",2021-03-29,"Bayfront area",1,4,25,3.34419466666667
"536",2021-03-29,"Central",1,4,25,4.47818117647059
"537",2021-03-29,"East End",1,4,25,3.95076242424242
"538",2021-03-29,"West End",1,4,25,4.67650434782609
"539",2021-03-30,"Central",2,4,50,3.5936584057971
"540",2021-03-30,"East End",1,4,25,3.95076242424242
"541",2021-03-30,"West End",1,4,25,3.67776363636364
"542",2021-03-31,"Central",2,4,50,3.6616706236488
"543",2021-03-31,"East End",1,4,25,3.95076242424242
"544",2021-03-31,"North shore",1,4,25,3.6926
"545",2021-04-01,"Central",3,4,75,3.47499203567845
"546",2021-04-01,"East End",1,4,25,3.95076242424242
"547",2021-04-02,"East End",1,4,25,3.95076242424242
"548",2021-04-02,"North shore",1,4,25,2.95645995623632
"549",2021-04-02,"West End",2,4,50,3.61045545021877
"550",2021-04-03,"Central",3,4,75,3.44268975196867
"551",2021-04-03,"East End",1,4,25,3.95076242424242
"552",2021-04-04,"Central",2,4,50,3.90160989913511
"553",2021-04-04,"East End",1,4,25,3.95076242424242
"554",2021-04-04,"West End",1,4,25,2.51212765550239
"555",2021-04-05,"Bayfront area",1,4,25,2.27235637860082
"556",2021-04-05,"East End",1,4,25,3.95076242424242
"557",2021-04-05,"West End",2,4,50,2.93977296734783
"558",2021-04-06,"Central",1,4,25,3.109468997669
"559",2021-04-06,"East End",1,4,25,3.95076242424242
"560",2021-04-06,"West End",2,4,50,2.31027928312593
"561",2021-04-07,"East End",1,4,25,3.95076242424242
"562",2021-04-07,"North shore",1,4,25,1.96354198782961
"563",2021-04-07,"West End",2,4,50,2.32139276257193
"564",2021-04-08,"East End",1,4,25,3.95076242424242
"565",2021-04-08,"North shore",1,4,25,2.75521984732824
"566",2021-04-08,"West End",2,4,50,2.62747327268257
"567",2021-04-09,"Central",1,4,25,3.24728307692308
"568",2021-04-09,"East End",1,4,25,3.95076242424242
"569",2021-04-09,"North shore",2,4,50,2.15359744228534
"570",2021-04-10,"Central",1,4,25,2.60278091286307
"571",2021-04-10,"East End",1,4,25,3.95076242424242
"572",2021-04-10,"North shore",2,4,50,2.28044599265974
"573",2021-04-11,"East End",1,4,25,3.95076242424242
"574",2021-04-11,"North shore",3,4,75,2.4350904203707
"575",2021-04-12,"East End",1,4,25,3.95076242424242
"576",2021-04-12,"North shore",2,4,50,2.50625399698341
"577",2021-04-12,"West End",1,4,25,0.856796226415094
"578",2021-04-13,"East End",1,4,25,3.95076242424242
"579",2021-04-13,"North shore",2,4,50,3.67627421008167
"580",2021-04-13,"West End",1,4,25,15.7422268156425
"581",2021-04-14,"East End",1,4,25,3.95076242424242
"582",2021-04-14,"North shore",2,4,50,2.47403939259728
"583",2021-04-14,"West End",1,4,25,15.7102
"584",2021-04-15,"Carrolls Bay",1,4,25,1.05552038834951
"585",2021-04-15,"Central",1,4,25,2.24056962025316
"586",2021-04-15,"East End",1,4,25,3.95076242424242
"587",2021-04-15,"West End",1,4,25,15.6396511627907
"588",2021-04-16,"Carrolls Bay",1,4,25,0.814139710144928
"589",2021-04-16,"Central",1,4,25,3.50913333333333
"590",2021-04-16,"East End",1,4,25,3.95076242424242
"591",2021-04-16,"West End",1,4,25,15.62636
"592",2021-04-17,"Central",1,3,33.3333333333333,3.788
"593",2021-04-17,"East End",1,3,33.3333333333333,3.95076242424242
"594",2021-04-17,"West End",1,3,33.3333333333333,3.77670542635659
"595",2021-04-18,"Central",1,3,33.3333333333333,2.42768571428571
"596",2021-04-18,"East End",1,3,33.3333333333333,3.95076242424242
"597",2021-04-18,"West End",1,3,33.3333333333333,3.16340251572327
"598",2021-04-19,"Central",1,3,33.3333333333333,3.54576923076923
"599",2021-04-19,"East End",1,3,33.3333333333333,3.95076242424242
"600",2021-04-19,"West End",1,3,33.3333333333333,1.03827619047619
"601",2021-04-20,"Carrolls Bay",1,3,33.3333333333333,0.683436363636364
"602",2021-04-20,"Central",1,3,33.3333333333333,3.05961848739496
"603",2021-04-20,"East End",1,3,33.3333333333333,3.95076242424242
"604",2021-04-21,"Carrolls Bay",1,3,33.3333333333333,0.815430769230769
"605",2021-04-21,"Central",1,3,33.3333333333333,3.42965365853659
"606",2021-04-21,"East End",1,3,33.3333333333333,3.95076242424242
"607",2021-04-22,"Central",1,3,33.3333333333333,2.54888717948718
"608",2021-04-22,"East End",1,3,33.3333333333333,3.95076242424242
"609",2021-04-22,"West End",1,3,33.3333333333333,3.82223018867925
"610",2021-04-23,"Central",1,3,33.3333333333333,3.6371052631579
"611",2021-04-23,"East End",2,3,66.6666666666667,4.78393172546823
"612",2021-04-24,"Central",1,3,33.3333333333333,3.12812
"613",2021-04-24,"East End",1,3,33.3333333333333,3.95076242424242
"614",2021-04-24,"North shore",1,3,33.3333333333333,4.72230078740157
"615",2021-04-25,"Central",1,3,33.3333333333333,3.32187058823529
"616",2021-04-25,"East End",1,3,33.3333333333333,3.95076242424242
"617",2021-04-25,"West End",1,3,33.3333333333333,3.25781558441558
"618",2021-04-26,"Central",1,3,33.3333333333333,3.33366666666667
"619",2021-04-26,"North shore",1,3,33.3333333333333,5.21502951456311
"620",2021-04-26,"West End",1,3,33.3333333333333,7.35613892473118
"621",2021-04-27,"Central",2,3,66.6666666666667,3.80605165048544
"622",2021-04-27,"North shore",1,3,33.3333333333333,8.24894509803921
"623",2021-04-28,"Central",2,3,66.6666666666667,3.00153333333333
"624",2021-04-28,"North shore",1,3,33.3333333333333,6.29537237237237
"625",2021-04-29,"Central",2,3,66.6666666666667,3.39908455284553
"626",2021-04-29,"West End",1,3,33.3333333333333,2.10782580645161
"627",2021-04-30,"Central",2,3,66.6666666666667,2.96730769230769
"628",2021-04-30,"West End",1,3,33.3333333333333,7.04569958847737
"629",2021-05-01,"Bayfront area",1,3,33.3333333333333,7.26899856630824
"630",2021-05-01,"Central",2,3,66.6666666666667,3.23767967479675
"631",2021-05-02,"Central",2,3,66.6666666666667,3.50913333333333
"632",2021-05-02,"North shore",1,3,33.3333333333333,6.11368603351955
"633",2021-05-03,"Central",2,3,66.6666666666667,3.39729743589744
"634",2021-05-03,"North shore",1,3,33.3333333333333,7.98544519774011
"635",2021-05-04,"Central",3,3,100,4.23104221874457
"636",2021-05-05,"Central",3,3,100,4.36300544595919
"637",2021-05-06,"Central",3,3,100,4.29372323472967
"638",2021-05-07,"Central",2,3,66.6666666666667,3.44550256410256
"639",2021-05-07,"North shore",1,3,33.3333333333333,4.48209135802469
"640",2021-05-08,"Central",3,3,100,4.42361734045258
"641",2021-05-09,"Central",3,3,100,3.96461211233211
"642",2021-05-10,"Central",3,3,100,4.22644955350872
"643",2021-05-11,"Central",3,3,100,4.49760292810458
"644",2021-05-12,"Central",3,3,100,4.22604141260449
"645",2021-05-13,"Central",3,3,100,3.42671048513302
"646",2021-05-14,"Central",2,3,66.6666666666667,4.04438039215686
"647",2021-05-14,"North shore",1,3,33.3333333333333,1.81049803921569
"648",2021-05-15,"Central",1,2,50,3.40886666666667
"649",2021-05-15,"North shore",1,2,50,1.81049803921569
"650",2021-05-16,"Central",1,2,50,3.40886666666667
"651",2021-05-16,"North shore",1,2,50,1.81049803921569
"652",2021-05-17,"Central",1,2,50,3.40886666666667
"653",2021-05-17,"North shore",1,2,50,1.81049803921569
"654",2021-05-18,"Central",1,2,50,3.40886666666667
"655",2021-05-18,"West End",1,2,50,0.5262
"656",2021-05-19,"Central",1,2,50,3.40886666666667
"657",2021-05-19,"West End",1,2,50,0.5262
"658",2021-05-20,"Carrolls Bay",1,2,50,0.9022
"659",2021-05-20,"Central",1,2,50,0.6014
"660",2021-05-21,"Carrolls Bay",2,2,100,0.455028571428571
"661",2021-05-22,"Carrolls Bay",2,2,100,0.344019047619048
"662",2021-05-23,"Carrolls Bay",1,2,50,0.3946
"663",2021-05-23,"West End",1,2,50,0.36076
"664",2021-05-24,"Carrolls Bay",1,2,50,0.411421052631579
"665",2021-05-24,"West End",1,2,50,0.36076
"666",2021-05-25,"Carrolls Bay",2,2,100,0.547892307692308
"667",2021-05-26,"Carrolls Bay",2,2,100,0.309145454545455
"668",2021-05-27,"Carrolls Bay",2,2,100,0.3382
"669",2021-05-28,"Carrolls Bay",1,2,50,0.263
"670",2021-05-28,"West End",1,2,50,0.794771428571429
"671",2021-05-29,"Carrolls Bay",1,2,50,0.263
"672",2021-05-29,"West End",1,2,50,3.68659646017699
"673",2021-05-30,"Carrolls Bay",1,2,50,0.263
"674",2021-05-30,"West End",1,2,50,1.6862
"675",2021-05-31,"Carrolls Bay",1,2,50,0.263
"676",2021-05-31,"West End",1,2,50,0.85708
"677",2021-06-01,"Carrolls Bay",2,2,100,0.37204
"678",2021-06-02,"Carrolls Bay",2,2,100,0.3006
"679",2021-06-03,"Carrolls Bay",2,2,100,0.545
"680",2021-06-04,"Carrolls Bay",1,2,50,0.263
"681",2021-06-04,"West End",1,2,50,0.5262
"682",2021-06-05,"Carrolls Bay",2,2,100,0.34196
"683",2021-06-06,"Carrolls Bay",2,2,100,0.320254545454545
"684",2021-06-07,"Carrolls Bay",2,2,100,0.304628571428571
"685",2021-06-08,"Carrolls Bay",2,2,100,0.3476
"686",2021-06-09,"Carrolls Bay",2,2,100,0.431945945945946
"687",2021-06-10,"Carrolls Bay",2,2,100,0.629880597014925
"688",2021-06-11,"Carrolls Bay",2,2,100,0.592458536585366
"689",2021-06-12,"Carrolls Bay",1,2,50,0.2442
"690",2021-06-12,"West End",1,2,50,0.670333333333333
"691",2021-06-13,"Carrolls Bay",2,2,100,0.2724
"692",2021-06-14,"Carrolls Bay",2,2,100,0.3476
"693",2021-06-15,"Carrolls Bay",2,2,100,0.3476
"694",2021-06-16,"Carrolls Bay",2,2,100,0.3476
"695",2021-06-17,"Carrolls Bay",2,2,100,0.3476
"696",2021-06-18,"Carrolls Bay",2,2,100,0.372666666666667
"697",2021-06-19,"Carrolls Bay",2,2,100,0.372666666666667
"698",2021-06-20,"Carrolls Bay",2,2,100,0.372666666666667
"699",2021-06-21,"Bayfront area",1,2,50,1.04038
"700",2021-06-21,"Carrolls Bay",1,2,50,0.2442
"701",2021-06-22,"Bayfront area",1,2,50,0.855524137931035
"702",2021-06-22,"Carrolls Bay",1,2,50,0.2442
"703",2021-06-23,"Bayfront area",1,2,50,0.855524137931035
"704",2021-06-23,"West End",1,2,50,1.34964
"705",2021-06-24,"Bayfront area",1,2,50,0.855524137931035
"706",2021-06-24,"Carrolls Bay",1,2,50,0.779145454545455
"707",2021-06-25,"Bayfront area",1,2,50,0.855524137931035
"708",2021-06-25,"Carrolls Bay",1,2,50,0.785222222222222
"709",2021-06-26,"Carrolls Bay",2,2,100,0.8646
"710",2021-06-27,"Carrolls Bay",2,2,100,0.800495081967213
"711",2021-06-28,"Carrolls Bay",2,2,100,0.5638
"712",2021-06-29,"North shore",1,2,50,0.54124
"713",2021-06-29,"West End",1,2,50,0.579914285714286
"714",2021-06-30,"Carrolls Bay",1,2,50,0.551266666666667
"715",2021-06-30,"North shore",1,2,50,0.54124
"716",2021-07-01,"Bayfront area",1,2,50,0.994002597402597
"717",2021-07-01,"North shore",1,2,50,0.54124
"718",2021-07-02,"Bayfront area",1,2,50,1.30365230769231
"719",2021-07-02,"East End",1,2,50,0.7518
"720",2021-07-03,"Bayfront area",1,2,50,1.50464732394366
"721",2021-07-03,"East End",1,2,50,0.7518
"722",2021-07-04,"Bayfront area",1,2,50,0.918031578947369
"723",2021-07-04,"East End",1,2,50,0.7518
"724",2021-07-05,"Carrolls Bay",1,2,50,0.854705263157895
"725",2021-07-05,"East End",1,2,50,0.7518
"726",2021-07-06,"Carrolls Bay",1,2,50,0.3758
"727",2021-07-06,"North shore",1,2,50,0.651533333333333
"728",2021-07-07,"Carrolls Bay",1,2,50,0.3758
"729",2021-07-07,"East End",1,2,50,0.7142
"730",2021-07-08,"Carrolls Bay",1,2,50,0.860119170984456
"731",2021-07-08,"East End",1,2,50,0.7142
"732",2021-07-09,"Bayfront area",1,2,50,1.46152540540541
"733",2021-07-09,"Carrolls Bay",1,2,50,0.589830769230769
"734",2021-07-10,"Carrolls Bay",2,2,100,0.919746666666667
"735",2021-07-11,"Carrolls Bay",2,2,100,0.909335766423358
"736",2021-07-12,"Carrolls Bay",2,2,100,0.976092173913043
"737",2021-07-13,"Carrolls Bay",1,2,50,0.9022
"738",2021-07-13,"West End",1,2,50,1.05761333333333
"739",2021-07-14,"Carrolls Bay",1,2,50,0.7518
"740",2021-07-14,"North shore",1,2,50,0.9022
"741",2021-07-15,"Carrolls Bay",1,2,50,0.7518
"742",2021-07-15,"North shore",1,2,50,0.9022
"743",2021-07-16,"Carrolls Bay",1,2,50,0.5638
"744",2021-07-16,"North shore",1,2,50,0.4698
"745",2021-07-17,"Carrolls Bay",1,2,50,0.707086486486487
"746",2021-07-17,"North shore",1,2,50,0.4698
"747",2021-07-18,"Carrolls Bay",1,2,50,1.3722
"748",2021-07-18,"North shore",1,2,50,0.515457142857143
"749",2021-07-19,"Carrolls Bay",1,2,50,1.3722
"750",2021-07-19,"North shore",1,2,50,0.515457142857143
"751",2021-07-20,"Bayfront area",1,2,50,1.24703346007605
"752",2021-07-20,"North shore",1,2,50,0.493971428571429
"753",2021-07-21,"Bayfront area",1,2,50,0.684955555555556
"754",2021-07-21,"North shore",1,2,50,0.7518
"755",2021-07-22,"Bayfront area",1,2,50,1.55611304347826
"756",2021-07-22,"North shore",1,2,50,0.54124
"757",2021-07-23,"Bayfront area",1,2,50,1.4098
"758",2021-07-23,"North shore",1,2,50,1.0526
"759",2021-07-24,"Bayfront area",1,2,50,1.55921052631579
"760",2021-07-24,"North shore",1,2,50,0.6766
"761",2021-07-25,"Bayfront area",1,2,50,1.16809488054608
"762",2021-07-25,"North shore",1,2,50,1.203
"763",2021-07-26,"Bayfront area",1,2,50,0.964046728971963
"764",2021-07-26,"North shore",1,2,50,0.44714358974359
"765",2021-07-27,"Bayfront area",1,2,50,1.24142335766423
"766",2021-07-27,"North shore",1,2,50,0.275533333333333
"767",2021-07-28,"Bayfront area",1,2,50,1.33888418230563
"768",2021-07-28,"North shore",1,2,50,0.275533333333333
"769",2021-07-29,"Bayfront area",1,2,50,1.64876385542169
"770",2021-07-29,"North shore",1,2,50,0.816257142857143
"771",2021-07-30,"Bayfront area",1,2,50,1.78514265734266
"772",2021-07-30,"North shore",1,2,50,0.964866666666667
"773",2021-07-31,"Bayfront area",1,2,50,1.72230566037736
"774",2021-07-31,"North shore",1,2,50,0.964866666666667
"775",2021-08-01,"Bayfront area",1,2,50,1.29476949152542
"776",2021-08-01,"Central",1,2,50,2.09172727272727
"777",2021-08-02,"Bayfront area",1,2,50,1.30108695652174
"778",2021-08-02,"Central",1,2,50,2.09172727272727
"779",2021-08-03,"Bayfront area",1,2,50,1.74168366533865
"780",2021-08-03,"North shore",1,2,50,0.720136842105263
"781",2021-08-04,"Central",1,2,50,0.4886
"782",2021-08-04,"East End",1,2,50,2.08698367346939
"783",2021-08-05,"Central",1,2,50,2.08830909090909
"784",2021-08-05,"East End",1,2,50,1.81754834437086
"785",2021-08-06,"Central",1,2,50,1.6542
"786",2021-08-06,"East End",1,2,50,2.15109113924051
"787",2021-08-07,"Central",1,2,50,1.6542
"788",2021-08-07,"East End",1,2,50,2.13265369127517
"789",2021-08-08,"Central",1,2,50,1.91076470588235
"790",2021-08-08,"East End",1,2,50,1.98654731707317
"791",2021-08-09,"Central",1,2,50,1.60670526315789
"792",2021-08-09,"East End",1,2,50,1.61743555555556
"793",2021-08-10,"Central",1,2,50,1.37130476190476
"794",2021-08-10,"East End",1,2,50,1.61743555555556
"795",2021-08-11,"Central",1,2,50,1.59327848101266
"796",2021-08-11,"East End",1,2,50,2.21216543209877
"797",2021-08-12,"Central",1,2,50,1.9926
"798",2021-08-12,"East End",1,2,50,2.03585086705202
"799",2021-08-13,"Central",1,2,50,1.83114117647059
"800",2021-08-13,"East End",1,2,50,1.9829223628692
"801",2021-08-14,"Central",1,2,50,1.49012727272727
"802",2021-08-14,"East End",1,2,50,2.01661762114537
"803",2021-08-15,"Central",1,2,50,2.50646666666667
"804",2021-08-15,"East End",1,2,50,2.2777610619469
"805",2021-08-16,"Central",1,2,50,2.28314545454545
"806",2021-08-16,"East End",1,2,50,2.096376
"807",2021-08-17,"Central",1,2,50,1.58342352941176
"808",2021-08-17,"East End",1,2,50,1.4545950617284
"809",2021-08-18,"Central",1,2,50,1.12096363636364
"810",2021-08-18,"East End",1,2,50,1.89012156862745
"811",2021-08-19,"Central",1,2,50,1.79170857142857
"812",2021-08-19,"East End",1,2,50,0.971057831325301
"813",2021-08-20,"Bayfront area",1,2,50,1.06546607669617
"814",2021-08-20,"East End",1,2,50,1.21919692307692
"815",2021-08-21,"Bayfront area",1,2,50,1.38110526315789
"816",2021-08-21,"East End",1,2,50,1.64023428571429
"817",2021-08-22,"Bayfront area",1,2,50,1.81220263736264
"818",2021-08-22,"East End",1,2,50,1.45095675675676
"819",2021-08-23,"Bayfront area",1,2,50,1.43667933884298
"820",2021-08-23,"East End",1,2,50,1.48697202797203
"821",2021-08-24,"Bayfront area",1,2,50,1.461688
"822",2021-08-24,"East End",1,2,50,1.46306666666667
"823",2021-08-25,"East End",2,2,100,1.70971222222222
"824",2021-08-26,"East End",2,2,100,1.99090763209393
"825",2021-08-27,"Central",1,2,50,1.72661481481482
"826",2021-08-27,"East End",1,2,50,1.5850972972973
"827",2021-08-28,"Central",1,2,50,2.43544444444444
"828",2021-08-28,"East End",1,2,50,3.52321573033708
"829",2021-08-29,"Central",1,2,50,0.325666666666667
"830",2021-08-29,"East End",1,2,50,1.45694461538462
"831",2021-08-30,"Central",1,2,50,0.325666666666667
"832",2021-08-30,"East End",1,2,50,2.56584590163934
"833",2021-08-31,"Central",1,2,50,1.92352093023256
"834",2021-08-31,"East End",1,2,50,2.56387741935484
"835",2021-09-01,"East End",1,1,100,2.63113451327434
"836",2021-09-02,"East End",1,1,100,1.84359259259259
"837",2021-09-03,"East End",1,1,100,1.94604761904762
"838",2021-09-04,"East End",1,1,100,2.87525570776256
"839",2021-09-05,"East End",1,1,100,2.37965882352941
"840",2021-09-06,"East End",1,1,100,1.79847084639498
"841",2021-09-07,"East End",1,1,100,1.7528814229249
